,followers_count_author,following_count_author,tweet_count_author,average_like_count,average_reply_count,avg_retweet_count,nr_tweets,nr_retweets,nr_replies,account_age,NT+nt,NT+rp,NT+rt,NT+tw,RP+nt,RP+rp,RP+rt,RP+tw,RT+nt,RT+rp,RT+rt,RT+tw,nr_mentions,nr_hashtags,nr_urls,nr_longwords,nr_pos,degree_in,degree_out,eigen_left,betweenness
391,4176,3102,26057,6.294117647058823,0.7058823529411765,243.47058823529412,2,12,3,2996,0.0,0.50730859,0.40338102,1.55086544,0.64590173,1.15321032,1.04928275,2.19676717,0.90636488,1.41367346,1.3097459,2.45723032,2.8,2.0,0.2,9.6,20.8,1,0,0.019936282654567993,0.0
392,10685,2623,280163,3.3461538461538463,0.5,10.5,5,11,10,4321,0.0,0.37642985,1.42857053,0.74771026,0.21360664,0.59003649,1.64217717,0.9613169,-1.34643885,-0.970009,0.08213168,-0.59872859,1.8666666666666667,2.0,0.0,5.066666666666666,10.866666666666667,2,1,4.156151251201328e-18,0.0
393,392,226,10128,2.75,0.375,10.5,3,3,2,4647,0.0,0.90821425,0.840237436,0.475470728,0.916763388,1.82497764,1.75700082,1.39223412,0.00154401953,0.909758269,0.841781455,0.477014747,0.6,1.6,1.2,5.8,16.2,0,0,2.5170570341130797e-20,0.0
394,9176,10103,43343,8.0,1.1428571428571428,720.1428571428571,2,3,2,2762,0.0,0.10310739,1.01561388,0.10632297,0.90550649,1.00861388,1.92112037,1.01182946,0.39728133,0.50038872,1.41289521,0.5036043,0.5,2.0,0.5,7.5,14.5,1,1,-6.193213894017963e-19,0.0
395,2704,2598,72618,0.5,0.0,1.0,8,8,4,4320,0.0,0.18991101,0.69503827,-8.69874787,0.32441807,0.51432908,1.01945634,-8.3743298,12.99041516,13.18032617,13.68545343,4.29166729,0.3333333333333333,3.9166666666666665,1.0,8.333333333333334,17.333333333333332,1,1,1.823974798240454e-18,0.0
396,7173,5282,103256,4.368421052631579,0.4342105263157895,57.21052631578947,10,51,15,1914,0.0,0.32975438,0.4345092,2.53375856,0.26721118,0.59696556,0.70172039,2.80096974,4.47058988,4.80034426,4.90509908,7.00434844,1.64,1.24,0.28,3.04,6.4,2,2,0.002196360478732101,0.00019200526643016493
397,1930,2267,11879,1.0,0.125,1387.875,4,12,0,3696,0.0,0.3121222,0.30235682,-17.89800107,-11.25297656,-10.94085436,-10.95061974,-29.15097763,14.39356205,14.70568425,14.69591887,-3.50443902,0.0,3.0,1.75,4.25,8.25,0,1,9.9851074905756e-20,0.0
398,16,206,888,0.575,0.175,249.85,0,14,26,3538,0.0,0.1592378,1.33329548,-0.06968829,1.1367864,1.2960242,2.47008188,1.06709811,0.74990826,0.90914606,2.08320374,0.68021997,1.3076923076923077,3.3076923076923075,1.9230769230769231,5.884615384615385,11.76923076923077,2,3,0.05210731216134197,0.0002589328164429654
399,1997,1041,120742,5.153846153846154,0.4423076923076923,101.89423076923077,1,49,54,1567,0.0,0.89493323,0.1583173,2.55662973,0.98822477,1.883158,1.14654207,3.5448545,0.64975656,1.5446898,0.80807386,3.2063863,2.109090909090909,2.418181818181818,1.290909090909091,5.545454545454546,12.6,3,4,0.04352161102814284,0.0031841482890197356
400,121,208,6784,2.25,1.375,450.75,8,7,1,3212,0.0,0.40936468,0.64930479,1.94182685,0.27879734,0.68816202,0.92810213,2.22062419,5.27623752,5.68560221,5.92554232,7.21806438,3.4444444444444446,7.0,0.7777777777777778,13.0,23.88888888888889,0,0,-2.7663893005868307e-19,0.0
401,995,1697,28024,6.75,1.625,62.375,1,2,5,2730,0.0,0.88035142,0.249808,2.39270712,0.69329373,1.57364515,0.94310173,3.08600084,0.79927444,1.67962587,1.04908245,3.19198156,1.5,3.1666666666666665,0.8333333333333334,11.5,24.833333333333332,2,0,0.03987860640308037,0.0
402,1874,2422,4114,0.5555555555555556,0.037037037037037035,151.66666666666666,5,22,0,4569,0.0,0.73298234,0.05254769,1.66571558,0.87199605,1.60497839,0.92454374,2.53771163,15.00511157,15.73809391,15.05765926,16.67082715,0.2,3.8,0.8,8.0,18.2,2,6,3.64399076693063e-18,1.0260598893887121e-05
403,4302,4999,280172,0.6744186046511628,0.5581395348837209,140.69767441860466,16,14,13,4762,0.0,0.01485109,0.49214514,0.4986962,0.16170201,0.1765531,0.65384716,0.66039821,1.92577762,1.94062871,2.41792276,2.42447381,0.9310344827586207,1.3793103448275863,0.9655172413793104,15.413793103448276,31.896551724137932,0,4,-7.59080911381739e-20,0.0
404,3,58,127,1.4444444444444444,0.0,328.1111111111111,4,5,0,3031,0.0,0.12050966,0.5667936,0.28657724,1.15459728,1.27510693,1.72139087,1.44117452,1.56532774,1.68583739,2.13212133,1.85190498,0.0,2.25,1.0,8.0,15.5,1,1,-3.2800485732830774e-18,0.0
405,8,20,179,1.8333333333333333,0.0,0.6666666666666666,6,0,0,322,0.0,0.65508653,0.95237883,1.82857411,0.16731986,0.82240639,1.11969868,1.99589396,1.28287634,1.93796287,2.23525516,3.11145044,0.0,8.0,1.0,15.0,25.666666666666668,0,0,5.510940991013191e-21,0.0
406,19,48,434,4.0625,0.375,564.4375,4,12,0,2993,0.0,0.42675504,0.22437293,0.28410099,-0.08597975,0.34077529,0.13839318,0.19812124,3.50553988,3.93229491,3.72991281,3.78964087,0.0,1.25,1.0,11.0,28.75,3,3,0.00611837784488184,1.5543283472918116e-05
407,65,9,5487,0.19642857142857142,0.09821428571428571,11.834821428571429,215,9,0,3283,0.0,0.07626368,0.71253902,0.52895742,0.65693198,0.73319567,1.369471,1.1858894,1.68145252,1.75771621,2.39399154,2.21040994,0.0,1.0,1.0,1.1906976744186046,1.413953488372093,3,1,0.05298735303045575,0.0
408,458,109,18446,1.15,0.05,1.325,2,37,1,1019,0.0,1.36223635,0.60368713,0.11820392,0.41220387,1.77444022,1.015891,0.53040779,0.3516376,1.71387396,0.95532473,0.46984153,0.3333333333333333,2.0,0.6666666666666666,3.0,5.666666666666667,1,2,0.021093723352564524,0.0
409,25,71,18399,0.19101123595505617,0.10112359550561797,3.140449438202247,98,75,5,2106,0.0,0.64410517,1.99717241,2.38961765,0.26742595,0.91153112,2.26459836,2.65704359,-1.35489115,-0.71078598,0.64228126,1.0347265,0.1650485436893204,1.0970873786407767,0.9223300970873787,1.5242718446601942,2.5533980582524274,2,1,2.348605559282547e-19,0.0
410,15,281,1925,2.1666666666666665,1.0,0.75,0,12,0,912,0.0,0.64570658,0.98472848,0.64647924,1.67055752,2.3162641,2.655286,2.31703676,-0.57893814,0.06676844,0.40579034,0.0675411,0.0,0.0,0.0,0.0,0.0,2,0,0.039878606403080386,0.0
411,3415,3205,310645,4.6,0.8,774.1,2,8,0,1797,0.0,1.02603257,0.94749799,0.85316262,3.5036399,4.52967247,4.45113789,4.35680253,-1.58799356,-0.56196099,-0.64049557,-0.73483094,0.0,2.0,0.5,8.0,20.5,1,1,0.005858051552107306,1.82862158504919e-06
412,546,328,1833,3.7142857142857144,0.5714285714285714,1.2857142857142858,7,0,0,3046,0.0,0.23740499,0.10985524,1.45613831,0.91494817,1.15235316,1.02480341,2.37108647,1.21943678,1.45684177,1.32929203,2.67557509,0.0,2.857142857142857,0.7142857142857143,9.285714285714286,20.571428571428573,0,0,2.621566291657978e-19,0.0
413,2832,3889,139916,1.5833333333333333,0.3333333333333333,39.416666666666664,1,8,3,4238,0.0,0.68766963,1.314557,1.5659922,0.17473589,0.86240552,1.4892929,1.74072809,-1.11960152,-0.43193189,0.19495548,0.44639068,1.25,1.5,0.0,3.0,6.25,1,2,0.012653209491183627,0.0023826939253190943
414,0,19,113,4.357142857142857,0.42857142857142855,541.6428571428571,1,13,0,333,0.0,0.74625475,0.98713342,0.58221294,0.00926089,0.75551565,0.99639432,0.59147383,1.36505991,2.11131466,2.35219333,1.94727285,0.0,2.0,1.0,12.0,33.0,0,5,-1.1046296010568686e-20,0.0
415,118,88,3133,1.7857142857142858,0.21428571428571427,0.42857142857142855,12,0,2,1516,0.0,0.96067271,-0.00860698,2.586438,0.80944572,1.77011844,0.80083875,3.39588373,-0.74916622,0.2115065,-0.7577732,1.83727179,0.2857142857142857,9.928571428571429,0.5,14.642857142857142,25.428571428571427,0,0,1.2380356247189162e-19,0.0
416,93,107,4867,0.592741935483871,0.3225806451612903,10.512096774193548,34,145,69,4239,0.0,0.57192891,0.63251648,1.42565404,0.74729645,1.31922535,1.37981293,2.17295049,0.26640801,0.83833692,0.8989245,1.69206206,2.8155339805825244,6.194174757281553,0.8446601941747572,9.029126213592233,16.33009708737864,4,26,0.0849497996070843,0.0026786258518328894
417,2375,1446,68621,16.0,3.769230769230769,8.307692307692308,9,4,0,2000,0.0,0.29166551,0.43960604,39.69377926,4.15219582,4.44386133,4.59180186,43.84597508,86.02252898,86.31419449,86.46213502,125.71630824,0.0,2.888888888888889,0.8888888888888888,9.333333333333334,24.666666666666668,4,1,0.004392720957464215,0.0029302325716398783
418,187,503,4463,0.8888888888888888,0.4444444444444444,0.3888888888888889,3,15,0,2508,0.0,0.7666019,0.45896558,-0.11396058,0.52302275,1.28962465,0.98198833,0.40906217,1.34099209,2.10759399,1.79995767,1.22703151,0.0,2.3333333333333335,0.3333333333333333,4.0,19.333333333333332,0,0,5.909152474169823e-20,0.0
419,16,25,756,5.578947368421052,0.7894736842105263,20.157894736842106,2,1,16,4546,0.0,0.38488389,0.70640482,3.90213096,0.98758641,1.3724703,1.69399123,4.88971737,0.10659875,0.49148264,0.81300357,4.00872971,1.0,2.4444444444444446,0.7222222222222222,6.5,14.277777777777779,0,0,-5.019064476662728e-20,0.0
420,2935,1308,83307,1.4545454545454546,0.5454545454545454,486.90909090909093,2,8,1,3301,0.0,1.54201907,0.74263419,0.16667274,0.42606713,1.9680862,1.16870132,0.59273987,1.89094152,3.43296059,2.63357571,2.05761426,0.3333333333333333,3.6666666666666665,0.6666666666666666,8.333333333333334,32.333333333333336,0,1,1.5855454781117506e-19,0.0
421,699,2020,73195,1.4230769230769231,0.2692307692307692,258.11538461538464,4,11,11,4867,0.0,0.90636213,0.64626206,0.17706684,0.12939968,1.03576181,0.77566174,0.30646652,2.72742223,3.63378436,3.37368429,2.90448907,1.5333333333333334,2.933333333333333,0.8,8.066666666666666,18.533333333333335,0,5,-2.803720175506119e-19,0.0
422,17,61,1729,1.3076923076923077,0.34615384615384615,0.23076923076923078,1,1,50,699,0.0,0.12080563,0.89263383,3.52578848,3.43347882,3.55428445,4.32611264,6.9592673,1.01920593,1.14001156,1.91183976,4.54499442,2.980392156862745,1.0980392156862746,0.09803921568627451,8.313725490196079,25.352941176470587,2,0,0.0603348082572496,0.0
423,15,43,3091,0.34210526315789475,0.10526315789473684,586.9473684210526,2,29,7,321,0.0,0.96579015,2.89387989,6.61595994,0.25245969,1.21824984,3.14633958,6.86841963,-17.38109367,-16.41530352,-14.48721378,-10.76513373,1.1111111111111112,1.8888888888888888,0.2222222222222222,6.555555555555555,13.333333333333334,0,3,1.2482783663685276e-19,0.0
424,4004,5001,20966,2.4347826086956523,0.08695652173913043,207.08695652173913,0,23,0,3850,0.0,0.00990825,0.08691802,3.03462467,1.39835301,1.40826126,1.48527103,4.43297767,-1.13916608,-1.12925783,-1.05224806,1.89545859,0.0,0.0,0.0,0.0,0.0,1,3,0.03987860640308037,0.00020236745541211057
425,23,5,201,40.285714285714285,10.857142857142858,32.57142857142857,3,1,3,697,0.0,0.3519698,1.52576594,0.1098374,0.22836587,0.58033567,1.75413181,0.33820327,0.31664172,0.66861152,1.84240766,0.42647912,0.6666666666666666,2.6666666666666665,0.8333333333333334,9.333333333333334,19.5,6,0,0.06975916810459519,0.0
426,691,46,2318,4.125,1.125,0.875,4,0,4,4044,0.0,0.63526132,0.28991298,1.41687993,0.37637601,1.01163732,0.66628899,1.79325594,0.7459178,1.38117911,1.03583078,2.16279773,0.375,5.25,0.25,13.0,29.75,1,0,2.032523107018406e-18,0.0
427,1892,1692,26192,66.93442622950819,6.459016393442623,46.91803278688525,55,5,1,982,0.0,0.22053708,1.5466484,-0.1998706,0.04500076,0.26553783,1.59164916,-0.15486984,0.13179588,0.35233295,1.67844428,-0.06807472,0.0,3.482142857142857,1.2857142857142858,7.321428571428571,14.375,27,1,0.1512929428113887,6.369698521254679e-05
428,4989,684,92379,0.6153846153846154,0.15384615384615385,741.1538461538462,7,5,1,1579,0.0,1.74273901,0.14966599,0.65983876,0.26821062,2.01094963,0.4178766,0.92804938,-3.48952728,-1.74678827,-3.33986129,-2.82968852,0.125,4.5,0.0,7.875,14.75,1,1,0.039878606403080365,3.5556530820400917e-06
429,15,384,1357,0.34177215189873417,0.08860759493670886,541.8227848101266,1,78,0,931,0.0,0.22392297,0.37262,-0.50325552,0.16661928,0.39054225,0.53923928,-0.33663624,1.89116447,2.11508743,2.26378447,1.38790894,0.0,2.0,4.0,7.0,18.0,0,19,-1.7059826170593403e-19,0.0
430,1090,833,36197,2.588235294117647,0.7647058823529411,631.0588235294117,7,7,3,1549,0.0,0.3788526,1.02235505,2.05048655,0.50574171,0.8845943,1.52809676,2.55622825,-0.385338,-0.00648541,0.63701705,1.66514854,0.2,3.5,0.8,8.6,15.6,1,0,2.9937043173842583e-19,0.0
431,1187,1269,6603,2.25,0.4583333333333333,168.70833333333334,5,19,0,4195,0.0,0.86088321,-2.79629241,5.86261898,-2.12201304,-1.26112984,-4.91830545,3.74060594,11.20456868,12.06545188,8.40827627,17.06718766,0.0,1.0,1.0,1.0,1.8,0,1,-7.593276195539918e-21,0.0
432,916,945,7357,1.1,0.13333333333333333,139.03333333333333,5,7,18,4166,0.0,0.99014932,0.78416771,0.07068183,2.70305708,3.6932064,3.48722479,2.77373891,1.9241188,2.91426811,2.7082865,1.99480063,0.8695652173913043,3.217391304347826,0.08695652173913043,18.652173913043477,34.08695652173913,2,3,0.03860127780892179,0.00032717087859171755
433,28,434,1149,0.7358490566037735,0.1320754716981132,454.8490566037736,25,25,3,2881,0.0,0.58283328,0.19087872,-3.04813372,0.42531333,1.00814661,0.61619205,-2.62282039,2.24226513,2.82509841,2.43314385,-0.80586859,0.14285714285714285,1.75,0.7857142857142857,2.357142857142857,4.285714285714286,2,5,0.05210731216134198,0.0005117600685936273
434,3200,3502,116386,3.473684210526316,0.8947368421052632,1.263157894736842,0,0,19,3309,0.0,0.84563943,0.11680447,-8.8330408,0.19477155,1.04041097,0.31157602,-8.63826926,22.19066777,23.0363072,22.30747224,13.35762696,0.8947368421052632,1.8421052631578947,1.0,8.842105263157896,18.736842105263158,0,0,4.435066259111603e-19,0.0
435,810,1033,5190,1.8529411764705883,0.8823529411764706,11.058823529411764,21,2,11,4871,0.0,0.15720206,0.50199939,-0.90497368,1.32377486,1.48097692,1.82577425,0.41880118,4.68734945,4.84455151,5.18934884,3.78237577,0.46875,6.5625,0.8125,8.3125,19.625,0,0,-2.6725471166058107e-19,0.0
436,83,167,378,2.3,0.2,81.4,6,4,0,1061,0.0,0.28434951,0.69852736,3.28174338,0.676951,0.96130051,1.37547835,3.95869438,1.00472313,1.28907264,1.70325049,4.28646651,0.16666666666666666,1.6666666666666667,0.6666666666666666,7.666666666666667,20.0,0,0,1.4997643926150008e-19,0.0
437,757,1849,2239,17.208333333333332,1.8333333333333333,3.6666666666666665,21,1,2,1966,0.0,0.85636884,0.0348223,1.19672509,0.54733098,1.40369982,0.58215328,1.74405608,1.22374603,2.08011486,1.25856833,2.42047112,0.13043478260869565,4.956521739130435,0.6086956521739131,8.043478260869565,18.652173913043477,4,0,0.011711010013428655,0.0
438,349,644,15410,1.0,0.148,0.056,20,0,230,2912,0.0,0.63885255,3.26871304,1.62420254,1.28907748,1.92793004,4.55779052,2.91328002,-2.71907378,-2.08022123,0.54963926,-1.09487125,1.936,7.0,0.156,13.132,27.468,1,0,0.006874782113103285,0.0
439,5583,975,35631,12.625,1.25,5.25,6,2,0,4961,0.0,0.87835095,0.11013761,-3.61852596,0.12057725,0.9989282,0.23071486,-3.49794871,5.3259514,6.20430235,5.43608901,1.70742543,0.0,1.1666666666666667,1.3333333333333333,3.8333333333333335,5.5,2,1,0.052107312161342,0.0
440,42,90,717,2.0,0.6666666666666666,0.4166666666666667,10,1,1,2995,0.0,0.14073375,0.64926577,1.59322326,0.75657519,0.89730895,1.40584096,2.34979845,1.95173439,2.09246815,2.60100016,3.54495765,0.18181818181818182,2.3636363636363638,1.2727272727272727,3.4545454545454546,9.272727272727273,0,0,-2.3163936087430893e-19,0.0
441,7,97,522,0.6666666666666666,1.5333333333333334,0.6666666666666666,2,0,13,4417,0.0,0.06281464,0.59060251,0.77194269,0.24649049,0.30930513,0.83709301,1.01843318,2.28138081,2.34419545,2.87198332,3.0533235,1.0666666666666667,10.6,0.9333333333333333,14.066666666666666,24.4,0,0,-1.0560980304333139e-19,0.0
442,540,482,39927,0.5148809523809523,0.09226190476190477,0.24702380952380953,114,200,22,5424,0.0,0.17678144,0.22315623,-2.83341136,0.9877524,1.16453384,1.21090863,-1.84565896,7.96180527,8.13858671,8.1849615,5.12839391,0.20588235294117646,2.9558823529411766,0.8529411764705882,4.007352941176471,7.764705882352941,2,0,0.04923744153629209,0.0
443,464,905,7050,1.55,0.4,146.6,2,9,9,1942,0.0,0.80363139,0.20506617,20.55792928,4.08479385,4.88842524,4.28986002,24.64272314,41.24854927,42.05218066,41.45361544,61.80647855,1.4545454545454546,1.8181818181818181,0.09090909090909091,4.454545454545454,9.909090909090908,1,2,0.0006735101463178108,6.0954052834973e-07
444,830,12,57,2.5,5.1875,18.9375,6,6,4,320,0.0,0.42999779,0.25681465,0.55471394,0.12227176,0.55226955,0.37908641,0.6769857,1.35609015,1.78608795,1.61290481,1.91080409,0.4,4.8,0.7,7.8,16.6,0,1,-2.6944513357637916e-19,0.0
445,461,1082,4133,0.32432432432432434,0.12162162162162163,0.0945945945945946,21,0,53,2176,0.0,0.7870506,0.74456115,1.58731355,1.3259634,2.113014,2.07052455,2.91327695,1.01263134,1.79968194,1.75719249,2.59994489,0.7162162162162162,12.0,1.2972972972972974,13.405405405405405,15.783783783783784,0,0,-9.842753267899418e-20,0.0
446,26890,1059,18716,16.285714285714285,6.428571428571429,3.4285714285714284,5,1,1,4844,0.0,0.30843999,0.55485979,0.82091254,0.98916672,1.29760671,1.54402651,1.81007926,3.40784736,3.71628734,3.96270715,4.2287599,0.0,2.1666666666666665,1.0,8.5,25.666666666666668,0,0,-1.0775746825547612e-20,0.0
447,6123,24,288470,0.9245283018867925,0.2641509433962264,397.22641509433964,5,30,18,1607,0.0,0.26524881,0.42613118,6.00035522,1.5562015,1.82145031,1.98233268,7.55655672,1.06737293,1.33262174,1.49350411,7.06772815,3.347826086956522,1.3478260869565217,0.6086956521739131,2.5217391304347827,5.130434782608695,2,9,0.040552116549398165,0.0002774686536526861
448,485,231,14428,3.3846153846153846,0.3076923076923077,1.2307692307692308,4,7,2,2621,0.0,0.10193518,0.64961254,2.87601952,2.95856149,3.06049667,3.60817403,5.83458101,0.17422661,0.27616179,0.82383915,3.05024614,1.0,2.6666666666666665,0.16666666666666666,2.6666666666666665,6.333333333333333,1,0,-1.2304638667005399e-19,0.0
449,103,301,4804,0.6428571428571429,0.07142857142857142,0.9285714285714286,9,4,1,385,0.0,0.46971154,0.59294992,0.70039336,3.50848417,3.97819571,4.10143409,4.20887753,0.07916615,0.54887769,0.67211608,0.77955951,0.2,4.4,1.0,14.6,30.2,1,1,1.5220678007849753e-18,0.0
450,2,24,121,1.8181818181818181,1.0909090909090908,0.9090909090909091,9,2,0,837,0.0,0.93406328,0.86636719,-3.18054083,-9.5023785,-8.56831522,-8.63601131,-12.68291934,10.58696017,11.52102345,11.45332736,7.40641934,0.0,2.111111111111111,0.4444444444444444,8.0,19.88888888888889,0,0,4.714060722567976e-19,0.0
451,8787,9689,316619,7.0,0.16666666666666666,974.0,1,5,0,1837,0.0,-0.50988039,0.58878032,4.07055116,0.72543479,0.2155544,1.31421512,4.79598595,-2.00566803,-2.51554842,-1.4168877,2.06488314,0.0,3.0,0.0,11.0,33.0,0,0,2.0334659945218272e-19,0.0
452,194,380,2556,3.6666666666666665,0.5,2.5,4,2,0,1997,0.0,0.7692408,0.95839107,6.6929145,0.37678194,1.14602274,1.33517301,7.06969644,-0.14784752,0.62139329,0.81054355,6.54506699,0.0,3.75,1.0,8.0,17.0,0,0,5.956746755139954e-19,0.0
453,2274,4975,83089,0.05405405405405406,0.0,530.972972972973,1,36,0,4288,0.0,0.61409541,0.48861118,0.76033802,-0.33751541,0.27658,0.15109577,0.42282261,2.49615061,3.11024602,2.98476179,3.25648863,0.0,1.0,0.0,3.0,6.0,2,9,0.0008800408691137838,3.108656694583623e-06
454,1,16,20,3.888888888888889,0.8888888888888888,2.5555555555555554,7,2,0,343,0.0,0.00862937,0.40816544,0.74802929,0.57410736,0.58273673,0.9822728,1.32213665,3.46058476,3.46921413,3.8687502,4.20861405,0.0,5.428571428571429,0.5714285714285714,8.0,15.428571428571429,1,0,3.785793788902998e-19,0.0
455,613,406,2867,2.0,0.8,150.8,6,3,1,3681,0.0,0.36773101,0.4277302,0.4980464,0.32413827,0.69186928,0.75186847,0.82218468,1.45156413,1.81929513,1.87929433,1.94961053,0.2857142857142857,1.8571428571428572,0.8571428571428571,6.0,14.428571428571429,1,2,4.722546670719582e-19,0.0006089309878213803
456,602,601,22136,0.17307692307692307,0.2692307692307692,0.5192307692307693,32,3,17,2283,0.0,0.12665033,0.24242457,-0.93851372,0.94632977,1.0729801,1.18875434,0.00781604,3.08640818,3.21305852,3.32883275,2.14789446,0.061224489795918366,12.877551020408163,0.8163265306122449,13.0,24.53061224489796,0,0,3.253777093334136e-20,0.0
457,63,382,292,51.6875,2.75,42.0625,10,3,3,719,0.0,1.51586978,0.4037624,1.7060634,0.63345605,2.14932584,1.03721845,2.33951945,-1.08195236,0.43391742,-0.67818996,0.62411104,0.3076923076923077,1.0769230769230769,0.7692307692307693,4.846153846153846,14.615384615384615,16,1,0.19741667184926884,0.0
458,196,16,662,51.142857142857146,11.071428571428571,17.428571428571427,13,0,1,1199,0.0,4.93716507,0.85227641,-3.29093102,0.25171739,5.18888245,1.1039938,-3.03921364,-3.70712941,1.23003566,-2.854853,-6.99806043,0.0,4.214285714285714,1.0,11.214285714285714,24.285714285714285,8,0,0.07709529297090821,0.0
459,1587,1959,14334,3.7,0.2,402.4,2,7,1,5023,0.0,0.56599539,0.07256467,1.21711324,1.8495598,2.41555519,1.92212448,3.06667305,0.22270117,0.78869656,0.29526584,1.43981441,0.3333333333333333,1.0,0.3333333333333333,6.333333333333333,15.0,3,2,3.253465622973039e-18,7.31448634019676e-06
460,11574,7037,5563,6.444444444444445,1.5555555555555556,3.0,9,0,0,2888,0.0,0.73112158,0.63024682,0.7370756,0.95971463,1.6908362,1.58996145,1.69679023,1.4415703,2.17269188,2.07181712,2.1786459,0.1111111111111111,4.555555555555555,1.1111111111111112,12.222222222222221,28.88888888888889,1,0,0.0021963604787321013,0.0
461,6546,3536,84766,3.4,0.5,112.5,0,10,0,3608,0.0,0.02385506,0.30157148,0.0721783,0.27257135,0.29642641,0.57414283,0.34474965,1.63571756,1.65957261,1.93728903,1.70789586,0.0,0.0,0.0,0.0,0.0,0,1,1.9714522599477772e-19,0.0
462,750,880,826,26.333333333333332,1.8333333333333333,6.166666666666667,5,0,1,1109,0.0,0.87051623,2.77286858,0.2272315,0.09733916,0.9678554,2.87020775,0.32457067,-4.14112757,-3.27061133,-1.36825898,-3.91389606,0.16666666666666666,1.5,1.1666666666666667,10.0,25.666666666666668,3,0,0.04505278297579566,0.0
463,72,334,6024,0.7777777777777778,0.0,424.6666666666667,0,9,0,2888,0.0,0.41967999,2.9225497,-0.79248829,0.56657946,0.98625945,3.48912916,-0.22590883,-5.7903785,-5.37069851,-2.8678288,-6.58286679,0.0,0.0,0.0,0.0,0.0,0,2,-6.165126599985503e-20,0.0
464,34366,76,7736,34.791666666666664,2.1041666666666665,11.125,10,14,24,2907,0.0,0.21506205,0.40430516,-0.06303203,-2.210845,-1.99578294,-1.80653984,-2.27387703,23.1024748,23.31753686,23.50677996,23.03944277,1.088235294117647,3.0588235294117645,0.29411764705882354,5.205882352941177,10.852941176470589,3,1,1.808555241699162e-18,5.48586475514757e-06
465,2267,2,43033,236.375,28.75,75.25,8,0,0,3334,0.0,0.95012574,0.13465979,1.27593195,0.19903466,1.14916039,0.33369445,1.47496661,1.11953753,2.06966327,1.25419733,2.39546949,0.0,4.0,1.0,15.625,34.5,9,0,0.06005446359358921,0.0
466,397,163,14566,3.090909090909091,0.2727272727272727,1.1818181818181819,6,1,4,802,0.0,0.04398912,1.63014528,1.31923554,0.65136048,0.6953496,2.28150576,1.97059602,-1.50604695,-1.46205782,0.12409833,-0.18681141,0.6,1.1,1.3,8.5,18.2,0,0,-2.4387527313051556e-19,0.0
467,2937,2859,20250,2.0714285714285716,0.35714285714285715,1.2857142857142858,0,3,11,3635,0.0,0.64298366,0.57722342,0.55683848,0.47892089,1.12190455,1.05614431,1.03575937,6.94356294,7.5865466,7.52078636,7.50040142,4.2727272727272725,1.2727272727272727,0.0,3.1818181818181817,8.545454545454545,0,1,2.0619983629753786e-20,0.0
468,32506,7169,74934,30.4,1.9,26.5,2,4,4,1421,0.0,-7.60696518,0.63992455,10.03066186,-2.38280764,-9.98977282,-1.74288309,7.64785422,36.89180472,29.28483955,37.53172928,46.92246659,3.3333333333333335,1.0,0.16666666666666666,10.666666666666666,24.666666666666668,0,1,3.258734419315562e-21,0.0
469,369,494,10134,6.111111111111111,0.6666666666666666,32.44444444444444,5,4,0,804,0.0,0.00729676,0.1333887,1.59770042,0.0091217,0.01641846,0.14251041,1.60682212,1.32746553,1.33476229,1.46085423,2.92516595,0.0,3.6,1.0,5.2,9.8,0,1,-2.1537879472855028e-19,0.0
470,1080,4985,15318,1.7407407407407407,0.2222222222222222,63.22222222222222,4,11,12,4358,0.0,0.78976102,0.99109384,0.8729807,1.26745029,2.05721131,2.25854414,2.14043099,-0.22826224,0.56149878,0.7628316,0.64471845,1.625,2.0625,0.375,8.25,19.1875,2,3,0.07752970645725937,0.00012785112582135592
471,204,789,2630,1.125,0.041666666666666664,242.91666666666666,2,20,2,3714,0.0,0.33144469,0.76577175,0.64059789,0.4754984,0.80694309,1.24127015,1.11609628,3.24995705,3.58140174,4.0157288,3.89055493,0.5,1.0,1.0,2.5,6.25,0,8,4.3139961854306747e-20,0.0
472,433,425,979,2.8666666666666667,0.6666666666666666,12.266666666666667,8,6,1,778,0.0,0.19297886,0.21194045,2.77375969,0.83487567,1.02785453,1.04681612,3.60863537,0.86181434,1.0547932,1.07375479,3.63557403,0.1111111111111111,1.2222222222222223,0.7777777777777778,6.888888888888889,16.77777777777778,2,2,0.002869870625049913,0.00019657682039278792
473,459,528,5004,1.7777777777777777,0.3333333333333333,28.944444444444443,0,11,7,5017,0.0,0.75205575,0.54886432,0.99949802,2.13380195,2.8858577,2.68266627,3.13329998,0.85155096,1.60360671,1.40041528,1.85104899,1.0,1.5714285714285714,0.0,3.0,8.714285714285714,1,3,1.8563829415634184e-18,0.0
474,7940,8732,36694,19.0,2.0416666666666665,357.7083333333333,12,11,1,4013,0.0,0.31469224,0.59502938,2.13027435,0.31092359,0.62561583,0.90595297,2.44119794,3.31734531,3.63203755,3.91237469,5.44761966,0.07692307692307693,2.1538461538461537,0.7692307692307693,6.769230769230769,17.0,6,4,0.01871767026642341,0.0012556534884004438
475,1406,299,45448,4.0,0.6,2.0,1,3,1,2326,0.0,0.56507257,0.79306012,0.09909788,1.14751604,1.7125886,1.94057616,1.24661391,1.71884865,2.28392121,2.51190877,1.81794653,0.0,1.0,1.0,8.5,21.0,0,0,2.14660133782959e-20,0.0
